title,prompt,response
Cairo/Downtown,I need a 6-day itinerary with the best attractions for my journey from Caracas to Cairo/Downtown.,"[Context]
[Attractions]
- The Postal Museum
  This museum holds a plethora of historical exhibits relating to all things postal, from the history of the post system dating back to the time of the Pyramids to extensive stamp collections.
- Abdeen Palace Museum
  Collections are showcased on the lower floors in the Silver Museum, the Arms Museum, the Royal Family Museum, and the Presidential Gifts Museum, and the Historical Documents Museum was added in 2006. The palace, designed in the 1800s by a French architect, is worth seeing including the fountain courtyard.
- Egyptian Museum (30LE student, 60LE adult)
  A must for any visitor to Cairo. The Gold Room where King Tutankhamuns treasure is displayed is a 'must see', as is the Mummy Room. Warning, only the Gold Room and the Mummy Room are air conditioned, and you must pay an additional fee to see the Mummy Room. A brand new Egyptian Museum to replace this one is currently under construction close to the pyramids at Giza.
- Karim Francis Gallery
  An art gallery
- Prince Said Halim's Palace
  Now almost derelict and often misleadingly called the Champollion Palace, this once beautiful building is worth a look for its beautiful architecture, baroque and classical archways. Built in 1896 by designer Antonio Lasciac from imported Italian marbles and stone. This once beautiful palace and gardens are a reminder of the 'Glory days of Cairo'. The building was nationalized by President Nasser, and eventual transformed into Al Nassareya Boys School, which quickly destroyed the beautiful building. Today it is a temporary art gallery.

[Activities]
- Cinema Metro (10-20 LE)
  Once one of Cairo's most opulent movie palaces, the Metro has fallen on sadly disheveled, dusty, almost squalid times.
- Cairo Puppet Theatre
  A fantastic way to spend an afternoon with the kids. the Cairo Puppet Theatre puts on a variety of shows including myths, fairy tales and fun children's stories.
- Ramses Hilton Cinema
  Theater at the Ramses Hilton shows modern, mainstream movies. Best to get there by taxi.
- Visit Midan Falaki - Falaki Square
  Midan Falaki is a public square surrounded by coffee merchants and coffee shops. During the day you can sit and enjoy one of the many blends and play a game of backgammon with the more intellectual Egyptians who frequent the cafes during the day. However a more raucous clientele tends to congregate later in the evening. A nice place to people watch, and buy some unusual blends of coffee.<p>Ta'kiba Coffee shop is a short walk away by the wrongly named Champollion Palace,on Champollion Street,and round the corner from the Townhouse Gallery and Theater. The gallery has a clean toilet for public use.

[Shops]
- AUC Bookstore
  Great bookstore just minutes away from Cairo Museum in the AUC Hill House campus. Excellent selection of new books and all the usual Egyptian authors' works can be found there amongst the latest releases.
- Shorouk Bookshop
  Located on Midan Talaat Harb, Shorouk has two floors with a good selection of both Arabic and English language books.
- Talaat Harb Mall
  Most famous for its downstairs fast food restaurants. Many cheap clothes stores are also in the vicinity of the mall which is located just above Midan Talaat Harb.
- Madbouli
  Mostly Arabic bookstore with a range of political literature and other books.

[Restaurants]
- Windows on the World restaurant
  International cuisine with cocktails and evening entertainment served in the 36th floor restaurant with stunning panoramic views over the Nile and to the pyramids beyond
- K.F.C.
  On Midan Tahrir Sq itself. Delivery 19019. Free Wifi
- Cafe Riche
  Another place of forlorn glory. Very popular with tourists, but the reasons for fame are questionable, it's rather expensive for what you get and service is slow, even for Cairo.

[Bars]
- Odeon
  This roof-top open-air hotel bar is also a restaurant, but most visitors prefer just to drink or have shisha. Beer (Stella or Saqqara) is 15 EP. Very popular among backpackers and foreign students. Open during Ramadan. Nice place to sit and have a drink, but poor service.
- Sherlock Holmes pub
  Atmospheric British style pub with warm cosy atmosphere. Local and imported alcohol , moderate prices.
- Bursa
  This cluster of coffee shops in carless streets are accessed from Qasr-El-Nil/Sherif. It is a very popular place among young democracy activists and members of oppositional movements and lively until late night.
- Tawfiqiyya Souq
  This is another street with lots of coffee shops and lots of atmosphere.

[Hotels]
- Dina's Hostel (Dorms 50EGP, singles 125EGP)
  Old world charm, tall ceilings, beautiful architectural details, extremely clean rooms (bed and bath) and helpful staff. Some rooms have AC and private bathrooms others have fans and share bath. Just let them know which you prefer and they are happy to accommodate you. Very approachable and open for cultural exchange and discussion about Egypt.
- Luna Hotel
  One of the best hostels in Cairo, Hostel/Hotel Luna offers both quiet and noisy rooms (depending on the orientation towards Sharia Talaat Harb, incredibly noisy street below), for prices that soared lately, but the cleanliness of rooms is beyond comparison.
- Sultan Hotel (Dorms from 20LE)
  Homely family atmosphere, satellite TV, kitchen. Popular with Japanese. In the same building are also the Safary Hotel and the Venice Hosokawaya Hotel."
Cairo/Midan Ramses,Can you create a 7-day travel itinerary from Washington DC to Cairo/Midan Ramses?,"[Context]
[Attractions]
- Egyptian National Railways Museum
  located at the eastern end of Ramses Station, this museum houses an amazing collection of steam locomotives, including that used by Empress Eugenie during her opening of the Suez Canal in 1863. The entrance fee increased in September 2008 from 1.5 LE, to 20 LE (10 for students).
- Al Fath Mosque
  Completed in the early 1990s, this beautiful mosque is worth taking a look at.

[Bars]
- Windsor Hotel
  The bar at the Windsor Hotel is where the flotsam and jetsam of the expat world hang out. A place where Somerset Maugham meets Mr. Mulliner, it is the perfect place to meet odd characters!

[Hotels]
- Windsor Hotel
  A popular hotel, but some would say overpriced for what you get.
- Fontana Hotel
- Happyton Hotel"
Cairo/Midan Ramses,What would a 5-day itinerary look like for a trip from Chicago to Cairo/Midan Ramses?,"[Context]
[Attractions]
- Al Fath Mosque
  Completed in the early 1990s, this beautiful mosque is worth taking a look at.
- Egyptian National Railways Museum
  located at the eastern end of Ramses Station, this museum houses an amazing collection of steam locomotives, including that used by Empress Eugenie during her opening of the Suez Canal in 1863. The entrance fee increased in September 2008 from 1.5 LE, to 20 LE (10 for students).

[Bars]
- Windsor Hotel
  The bar at the Windsor Hotel is where the flotsam and jetsam of the expat world hang out. A place where Somerset Maugham meets Mr. Mulliner, it is the perfect place to meet odd characters!

[Hotels]
- The Ramses Hilton
  Housed in a large, modern, purpose-built tower, the Ramses Hilton has great views from its upper floors, but lacks any real character. Still, the standards are what you would expect from the Hilton chain - as are the prices!
- Happyton Hotel
- Windsor Hotel
  A popular hotel, but some would say overpriced for what you get."
Cairo/Midan Ramses,Create a 5-day travel itinerary from Chicago to Cairo/Midan Ramses with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Al Fath Mosque
  Completed in the early 1990s, this beautiful mosque is worth taking a look at.
- Egyptian National Railways Museum
  located at the eastern end of Ramses Station, this museum houses an amazing collection of steam locomotives, including that used by Empress Eugenie during her opening of the Suez Canal in 1863. The entrance fee increased in September 2008 from 1.5 LE, to 20 LE (10 for students).

[Bars]
- Windsor Hotel
  The bar at the Windsor Hotel is where the flotsam and jetsam of the expat world hang out. A place where Somerset Maugham meets Mr. Mulliner, it is the perfect place to meet odd characters!

[Hotels]
- Fontana Hotel
- Windsor Hotel
  A popular hotel, but some would say overpriced for what you get.
- Victocia Hotel"
Calais,Create a 7-day travel itinerary from Warsaw to Calais with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Cité Internationale de la dentelles et de la mode
  An old manufactury refurbished in a """"living"""" museum about the story of the lace, and especially the mechanic lace made in Calais on levers. You can see 2 machines working for real. Restaurant, bar and lace shop. Really worth to do. You need at least 2 h to see it.
- War museum
- Citadelle and Fort Nieulay
  Renaissance fort with guided tours
- Light Tower
  Visit and climb up to the light. Wonderful view. Little museum.

[Activities]
- Swimming pool
- Char à voile
  base des Hemmes de Marck
- skating rink

[Shops]
- Boutique Noyon
  factory-turned-designer shop.
- Place Crevecœur Market
- Place d'Armes Market
- Les dessous de Calais
  outlet design shop for lingery and clothes with great discounts!

[Restaurants]
- Friterie des Nations
  Some chips in front of the sea
- La Guinguette
  Home Food, family atmosphere, best quantity/quality value. Open 7/7.
- L'Hovercraft
  Bar and brasserie - The largest choice of """"welsh"""" dishes (speciality from Calais/Boulogne) - Open late - Big terrace.
- Café de la Tour
  Great omelettes
- New Way
  resh Sandwiches, Soups, Pastas and salads you can create by your own

[Bars]
- Le n'importe koi
  concert every Sunday afternoon. You can borrow free games to play inside.
- Le Casino de Calais
  slot machines, blackjack
- Le bar du Yacht Club
  nice 1980s music... particular atmosphere
- La Suite
  night bar : to carry on after Baba ou Mauvaise herbe
- La Mauvaise Herbe

[Hotels]
- Holiday Inn
  The car parking is an experience, for good drivers.
- Le Mouton Blanc
  family owned ... Guide du routard recommended
- Auberge de Jeunesse de Calais
  Youth hostel, but no age limit with private room. really close to the beach. Nice place"
Calais,Design a detailed 7-day travel itinerary for a trip from Washington DC to Calais.,"[Context]
[Attractions]
- War museum
- La cours d'artistes
  Exhibition
- Citadelle and Fort Nieulay
  Renaissance fort with guided tours
- Hôtel de Ville
  Get in, and go upstairs through the majestous staircase to the first floor and the wedding room, the ballroom, and the """"parliament"""" room. Self visit (signs to read) or guided tour by Opale Tour. It is possible to climb the Belfry with an elevator.
- The White Cliffs of Dover
  In the distance

[Activities]
- Bowlings
  Bowling de Calais, avecnue de St6exupéry or Bowling quai 121, (Cité Europe)
- skating rink
- Cinemas
  (beside Town Hall, VOSTF films !) or Gaumont Multiplex (Cité Europe)

[Shops]
- Place Crevecœur Market
- Boutique Noyon
  factory-turned-designer shop.
- Place d'Armes Market

[Restaurants]
- La Guinguette
  Home Food, family atmosphere, best quantity/quality value. Open 7/7.
- Café de la Tour
  Great omelettes
- Au Cadre Vert
  For people who are really hungry, best quantity/quality value. Worth a visit for Christiane
- New Way
  resh Sandwiches, Soups, Pastas and salads you can create by your own
- Chocolat'Thé
  great home made food and excellent place for a Tea/coffee break in the afternoon

[Bars]
- La Nauvia
  disco
- Le Channel Scène Nationale
  Former slaughter house, refurbished in a huge cultural centre with various rooms, café, resto, bookstore. This is a really great place.
- Le Casino de Calais
  slot machines, blackjack
- Discothèque 555
  old but famous disco ...

[Hotels]
- Holiday Inn
  The car parking is an experience, for good drivers.
- Auberge de Jeunesse de Calais
  Youth hostel, but no age limit with private room. really close to the beach. Nice place
- Le Mouton Blanc
  family owned ... Guide du routard recommended"
Calais,Can you create a 3-day travel itinerary from Oslo to Calais?,"[Context]
[Attractions]
- War museum
- Cité Internationale de la dentelles et de la mode
  An old manufactury refurbished in a """"living"""" museum about the story of the lace, and especially the mechanic lace made in Calais on levers. You can see 2 machines working for real. Restaurant, bar and lace shop. Really worth to do. You need at least 2 h to see it.
- Courgain Maritime and fish market
  A former fishermen quarter outside the walls of the city. Rebuild after the war, but nice place to buy fresh fish and have a drink.
- The beach and the jetty
  To have a look on the ferries playing the route between France and Britain
- Theater
  guided tours by Opale Tour

[Activities]
- Bowlings
  Bowling de Calais, avecnue de St6exupéry or Bowling quai 121, (Cité Europe)
- Swimming pool
- skating rink
- Char à voile
  base des Hemmes de Marck
- Sailing school

[Shops]
- Cite Europe
  Large shopping centre containing 147 shops, 20 restaurants, and a cinema.Note that the shops are closed on Sundays and none of them sells tobacco.
- Lace Museum shop
- Place Crevecœur Market
- Boutique Noyon
  factory-turned-designer shop.
- Place d'Armes Market

[Restaurants]
- Chocolat'Thé
  great home made food and excellent place for a Tea/coffee break in the afternoon
- Friterie Wilson
  may be the best chips in town
- La Guinguette
  Home Food, family atmosphere, best quantity/quality value. Open 7/7.
- Au Cadre Vert
  For people who are really hungry, best quantity/quality value. Worth a visit for Christiane

[Bars]
- Le Casino de Calais
  slot machines, blackjack
- Le n'importe koi
  concert every Sunday afternoon. You can borrow free games to play inside.
- La Nauvia
  disco
- Le Channel Scène Nationale
  Former slaughter house, refurbished in a huge cultural centre with various rooms, café, resto, bookstore. This is a really great place.
- La Suite
  night bar : to carry on after Baba ou Mauvaise herbe

[Hotels]
- Holiday Inn
  The car parking is an experience, for good drivers.
- Le Mouton Blanc
  family owned ... Guide du routard recommended
- Auberge de Jeunesse de Calais
  Youth hostel, but no age limit with private room. really close to the beach. Nice place"
Calais (Maine),What would a 7-day itinerary look like for a trip from Berlin to Calais (Maine)?,"[Context]
[Attractions]
- Saint Croix Island International Historic Site (Free)
  Daily dawn to dusk, but displays are covered in winter. Saint Croix Island International Historic Site marks the first presence by Europeans on mainland northern North America and is part of the system of U.S. National Parks. It is composed of a mainland site and 6.5-acre Saint Croix Island. Travel to the island is discouraged due to its fragile ecosystem. The mainland site includes an outdoor interpretive shelter, picnic tables, a pit toilet, and an unimproved boat launch. A short, accessible interpretive trail features bronze figures of the French and Passamaquoddy, as well as displays discussing historical events and the interaction of the two cultures.
- Whitlock's Mill Light
  Three miles south of Calais. Northernmost lighthouse in the U.S. and still a working light.  While the light cannot be visited, it can be seen from the St. Croix View Rest Area on U.S. Highway 1.
- Holmes Cottage
  Built 1804.

[Activities]
- International Festival
  Early August week-long festival with cross-border neighbor town, St. Stephen, New Brunswick, Canada.
- St. Croix Country Club Golf Course
  Public, nine holes. 5534 yards, par 70, slope 107, rating 65.2.

[Restaurants]
- Chandler House Restaurant
- Schooner Restaurant
- Townhouse Restaurant

[Hotels]
- International Motel
- Calais Motor Inn"
Calais (Maine),Help me plan a 4-day itinerary for my trip from Stockholm to Calais (Maine).,"[Context]
[Attractions]
- Whitlock's Mill Light
  Three miles south of Calais. Northernmost lighthouse in the U.S. and still a working light.  While the light cannot be visited, it can be seen from the St. Croix View Rest Area on U.S. Highway 1.
- Saint Croix Island International Historic Site (Free)
  Daily dawn to dusk, but displays are covered in winter. Saint Croix Island International Historic Site marks the first presence by Europeans on mainland northern North America and is part of the system of U.S. National Parks. It is composed of a mainland site and 6.5-acre Saint Croix Island. Travel to the island is discouraged due to its fragile ecosystem. The mainland site includes an outdoor interpretive shelter, picnic tables, a pit toilet, and an unimproved boat launch. A short, accessible interpretive trail features bronze figures of the French and Passamaquoddy, as well as displays discussing historical events and the interaction of the two cultures.
- Holmes Cottage
  Built 1804.

[Activities]
- International Festival
  Early August week-long festival with cross-border neighbor town, St. Stephen, New Brunswick, Canada.
- St. Croix Country Club Golf Course
  Public, nine holes. 5534 yards, par 70, slope 107, rating 65.2.

[Restaurants]
- Chandler House Restaurant
- Schooner Restaurant
- Townhouse Restaurant

[Hotels]
- International Motel
- Calais Motor Inn"
Calais (Maine),I need a 3-day travel itinerary from Auckland to Calais (Maine) with a budget of around $100 per day.,"[Context]
[Attractions]
- Whitlock's Mill Light
  Three miles south of Calais. Northernmost lighthouse in the U.S. and still a working light.  While the light cannot be visited, it can be seen from the St. Croix View Rest Area on U.S. Highway 1.
- Holmes Cottage
  Built 1804.
- Saint Croix Island International Historic Site (Free)
  Daily dawn to dusk, but displays are covered in winter. Saint Croix Island International Historic Site marks the first presence by Europeans on mainland northern North America and is part of the system of U.S. National Parks. It is composed of a mainland site and 6.5-acre Saint Croix Island. Travel to the island is discouraged due to its fragile ecosystem. The mainland site includes an outdoor interpretive shelter, picnic tables, a pit toilet, and an unimproved boat launch. A short, accessible interpretive trail features bronze figures of the French and Passamaquoddy, as well as displays discussing historical events and the interaction of the two cultures.

[Activities]
- International Festival
  Early August week-long festival with cross-border neighbor town, St. Stephen, New Brunswick, Canada.
- St. Croix Country Club Golf Course
  Public, nine holes. 5534 yards, par 70, slope 107, rating 65.2.

[Restaurants]
- Schooner Restaurant
- Chandler House Restaurant
- Townhouse Restaurant

[Hotels]
- Calais Motor Inn
- International Motel"
Caldicot,I need a 5-day travel itinerary from Singapore to Caldicot with a budget of around $100 per day.,"[Context]
[Attractions]
- Venta Silurum
  Site of the Roman town
- Victorian works for the Severn Railway Tunnel
  If you like Victorian history, or just a close-up view of the Second Severn Crossing, it's more interesting than it sounds.
- Dewstow Grotto
  A bizarre underground grotto, set in landscaped gardens. Buried during World War II and only re-discovered and excavated decades later. Remarkably unusual and well worth seeing.

[Bars]
- The Haywain
  This is part of the sizzling steak co chains pubs. Offers fine food at low prices. In fact it is the cheapest pub in Caldicot. Just don't expect service or clientèle to match.
- 24 hours of Flap
  New bar opened on the outskirts of Caldicot in a field. Famed for offering outdoor raves on weekends and almost seeming as though it never closes. Advance tickets for the Saturday Slosh Pot are recommended (available from Kibbys fish and chips in the shopping district) due to large numbers attending. Very gay friendly in fact some locals think too much.
- The Good Measure
  This pub serves overpriced but drinkable lagers to all sorts of weird and wonderful. Pool matches on a Sunday must be experienced if the chance arises. Some have compared it to drinking in the chimpanzee section of the zoo.

[Hotels]
- The Lychgate"
Caldicot,Help me plan a 3-day itinerary for my trip from Boston to Caldicot.,"[Context]
[Attractions]
- Victorian works for the Severn Railway Tunnel
  If you like Victorian history, or just a close-up view of the Second Severn Crossing, it's more interesting than it sounds.
- Venta Silurum
  Site of the Roman town
- Caldicot Castle
  This old castle is quite interesting. Many events throughout the year, particularly over the Summer school holidays. Local residents can bring their heritage card for free entry, otherwise there is a modest admission charge.
- Dewstow Grotto
  A bizarre underground grotto, set in landscaped gardens. Buried during World War II and only re-discovered and excavated decades later. Remarkably unusual and well worth seeing.

[Bars]
- 24 hours of Flap
  New bar opened on the outskirts of Caldicot in a field. Famed for offering outdoor raves on weekends and almost seeming as though it never closes. Advance tickets for the Saturday Slosh Pot are recommended (available from Kibbys fish and chips in the shopping district) due to large numbers attending. Very gay friendly in fact some locals think too much.
- The Galleon
  This is where the young and rich of Caldicot come to drink cocktails and dance to pretentious dance music. Strict clothes policy on the door means come prepared to dress up to see how the other half live. Its architectural merits hint at the sophisticated atmosphere within.
- The Haywain
  This is part of the sizzling steak co chains pubs. Offers fine food at low prices. In fact it is the cheapest pub in Caldicot. Just don't expect service or clientèle to match.
- The Good Measure
  This pub serves overpriced but drinkable lagers to all sorts of weird and wonderful. Pool matches on a Sunday must be experienced if the chance arises. Some have compared it to drinking in the chimpanzee section of the zoo.

[Hotels]
- The Lychgate"
Caldicot,Create a 6-day restaurant focused itinerary for my trip from Barcelona to Caldicot.,"[Context]
[Attractions]
- Venta Silurum
  Site of the Roman town
- Victorian works for the Severn Railway Tunnel
  If you like Victorian history, or just a close-up view of the Second Severn Crossing, it's more interesting than it sounds.
- Dewstow Grotto
  A bizarre underground grotto, set in landscaped gardens. Buried during World War II and only re-discovered and excavated decades later. Remarkably unusual and well worth seeing.
- Caldicot Castle
  This old castle is quite interesting. Many events throughout the year, particularly over the Summer school holidays. Local residents can bring their heritage card for free entry, otherwise there is a modest admission charge.

[Bars]
- 24 hours of Flap
  New bar opened on the outskirts of Caldicot in a field. Famed for offering outdoor raves on weekends and almost seeming as though it never closes. Advance tickets for the Saturday Slosh Pot are recommended (available from Kibbys fish and chips in the shopping district) due to large numbers attending. Very gay friendly in fact some locals think too much.
- The Good Measure
  This pub serves overpriced but drinkable lagers to all sorts of weird and wonderful. Pool matches on a Sunday must be experienced if the chance arises. Some have compared it to drinking in the chimpanzee section of the zoo.
- The Haywain
  This is part of the sizzling steak co chains pubs. Offers fine food at low prices. In fact it is the cheapest pub in Caldicot. Just don't expect service or clientèle to match.
- The Galleon
  This is where the young and rich of Caldicot come to drink cocktails and dance to pretentious dance music. Strict clothes policy on the door means come prepared to dress up to see how the other half live. Its architectural merits hint at the sophisticated atmosphere within.

[Hotels]
- The Lychgate"
Callan,Please draft a 6-day travel plan from Dallas to Callan.,"[Context]
[Attractions]
- Edmund Rice House
  Visit the childhood home of Edmund Rice, the founder of the Irish Christian Brothers.
- The Moat
  A great example of a Motte-and-bailey.
- Callan Augustinian Friary
  The ruins of a church with choir and bell town, build after 1467. It was closed by Henry VIII in his campaign against the church. There is also the remains of a well on the grounds.

[Activities]
- Play golf (€25-30 per round)
  An 18-hole course established in 1929.

[Restaurants]
- Cafe L'Arche
- Peppermill Restaurant"
Callan,Can you suggest a detailed 7-day travel itinerary from Atlanta to Callan?Can you create a 7-day itinerary with a total budget of $500 for traveling from Atlanta to Callan?,"[Context]
[Attractions]
- Callan Augustinian Friary
  The ruins of a church with choir and bell town, build after 1467. It was closed by Henry VIII in his campaign against the church. There is also the remains of a well on the grounds.
- The Moat
  A great example of a Motte-and-bailey.
- Edmund Rice House
  Visit the childhood home of Edmund Rice, the founder of the Irish Christian Brothers.

[Activities]
- Play golf (€25-30 per round)
  An 18-hole course established in 1929.

[Restaurants]
- Cafe L'Arche
- Peppermill Restaurant"
Callan,Design a detailed 7-day travel itinerary for a trip from São Paulo to Callan.,"[Context]
[Attractions]
- The Moat
  A great example of a Motte-and-bailey.
- Edmund Rice House
  Visit the childhood home of Edmund Rice, the founder of the Irish Christian Brothers.
- Callan Augustinian Friary
  The ruins of a church with choir and bell town, build after 1467. It was closed by Henry VIII in his campaign against the church. There is also the remains of a well on the grounds.

[Activities]
- Play golf (€25-30 per round)
  An 18-hole course established in 1929.

[Restaurants]
- Peppermill Restaurant
- Cafe L'Arche"
Camden (Maine),What would a 5-day itinerary look like for a trip from Dublin to Camden (Maine)?,"[Context]
[Attractions]
- Harbour Park
  Offers views of the harbor as the name implies.
- Mt. Battie
  The largest mountain in town has a road that runs to the top. For a small fee you can drive up and see views of Penobscot Bay.  You can also hike the mountain for free.  Trails may be accessed from US Route 1 in the north end of town, or from off Route 52.  The mountain is part of Camden Hills State Park, and a state-owned campground is maintained at its base.  Mount Megunticook, the taller mountain visible behind Mount Battie from downtown, is accessed primarily from Route 52; its western flanks are a popular hiking and rock and ice climbing destination.
- Laite Beach
  The one beach within town limits open to the public.  Unlike other coastal regions in the country Camden is situated on a very rocky area and most waterfront areas are either cliffs or rocky beaches.
- Library Park
  Which itself is an architectural achievement.

[Shops]
- Windsor Chairmakers
  Custom made chairs, beds, dining tables, buffets, highboys, etc. Tour the workshop, feed the Scottish Highland cows, and see the showroom.

[Restaurants]
- Paolina's Way
  Casual Italian fare (pizzas, panini, handmade pastas) with a focus on organic and locally grown ingredients.
- Waterfront ($$)
  Seasonal menu, using local ingredients. They offer specials every day, taking advantage of seasonal freshness and fish offerings. Harbor and bay views from their outdoor deck.

[Hotels]
- Blue Harbor House Inn ($99-189)
  Bed and breakfast. Comfortable and elegant rooms en suite/air conditioned/Wi-Fi. Full breakfast included.
- Legends By the Bay
  An oceanfront motel located on Penobscot Bay, right outside of town.
- The High Tide Inn
  Great location, comfortable rooms.
- The Hartstone Inn
  A  bed and breakfast with 21 rooms and suites with Jacuzzi tubs and fireplaces. Spa, cooking classes, and fine-dining restaurant are available.
- The Inn at Sunrise Point ($300-595)
  All rooms and cottages have beautiful sunrise views and breakfast served each day in the conservatory."
Camden (Maine),What would a 6-day itinerary look like for a trip from Auckland to Camden (Maine)?,"[Context]
[Attractions]
- The Center Green
  One of the city's three parks.
- Mt. Battie
  The largest mountain in town has a road that runs to the top. For a small fee you can drive up and see views of Penobscot Bay.  You can also hike the mountain for free.  Trails may be accessed from US Route 1 in the north end of town, or from off Route 52.  The mountain is part of Camden Hills State Park, and a state-owned campground is maintained at its base.  Mount Megunticook, the taller mountain visible behind Mount Battie from downtown, is accessed primarily from Route 52; its western flanks are a popular hiking and rock and ice climbing destination.
- Harbour Park
  Offers views of the harbor as the name implies.
- Laite Beach
  The one beach within town limits open to the public.  Unlike other coastal regions in the country Camden is situated on a very rocky area and most waterfront areas are either cliffs or rocky beaches.
- Library Park
  Which itself is an architectural achievement.

[Shops]
- Windsor Chairmakers
  Custom made chairs, beds, dining tables, buffets, highboys, etc. Tour the workshop, feed the Scottish Highland cows, and see the showroom.

[Restaurants]
- Paolina's Way
  Casual Italian fare (pizzas, panini, handmade pastas) with a focus on organic and locally grown ingredients.
- Waterfront ($$)
  Seasonal menu, using local ingredients. They offer specials every day, taking advantage of seasonal freshness and fish offerings. Harbor and bay views from their outdoor deck.

[Hotels]
- The High Tide Inn
  Great location, comfortable rooms.
- The Hartstone Inn
  A  bed and breakfast with 21 rooms and suites with Jacuzzi tubs and fireplaces. Spa, cooking classes, and fine-dining restaurant are available.
- Blue Harbor House Inn ($99-189)
  Bed and breakfast. Comfortable and elegant rooms en suite/air conditioned/Wi-Fi. Full breakfast included."
Camden (Maine),Can you suggest a detailed 7-day travel itinerary from Madrid to Camden (Maine)?Can you create a 7-day itinerary with a total budget of $500 for traveling from Madrid to Camden (Maine)?,"[Context]
[Attractions]
- Mt. Battie
  The largest mountain in town has a road that runs to the top. For a small fee you can drive up and see views of Penobscot Bay.  You can also hike the mountain for free.  Trails may be accessed from US Route 1 in the north end of town, or from off Route 52.  The mountain is part of Camden Hills State Park, and a state-owned campground is maintained at its base.  Mount Megunticook, the taller mountain visible behind Mount Battie from downtown, is accessed primarily from Route 52; its western flanks are a popular hiking and rock and ice climbing destination.
- The Center Green
  One of the city's three parks.
- Harbour Park
  Offers views of the harbor as the name implies.

[Shops]
- Windsor Chairmakers
  Custom made chairs, beds, dining tables, buffets, highboys, etc. Tour the workshop, feed the Scottish Highland cows, and see the showroom.

[Restaurants]
- Paolina's Way
  Casual Italian fare (pizzas, panini, handmade pastas) with a focus on organic and locally grown ingredients.
- Waterfront ($$)
  Seasonal menu, using local ingredients. They offer specials every day, taking advantage of seasonal freshness and fish offerings. Harbor and bay views from their outdoor deck.

[Hotels]
- A Little Dream Bed and Breakfast
  Lovely rooms, some with bay views, deck or fireplace. Beautiful bedding, extravagant breakfast, in a Historic District.
- Legends By the Bay
  An oceanfront motel located on Penobscot Bay, right outside of town.
- Camden Harbour Inn
  Camden's only AAA Four Diamond lodging facility. Recently converted into a boutique-style inn featuring rooms with stunning harbor views. Also now featuring a restaurant, Natalie's, on-site.
- Inns At Blackberry Common
  A 5-star inn."
Campbell River,Please plan a 6-day itinerary for a trip from Rome to Campbell River with a luxury budget of $500 per day.,"[Context]
[Attractions]
- The Museum at Campbell River ($5 (child 6-18), $7 (senior), $8 (adult); guided tours are an additional $4)
  Museum that focuses on the history and stories of Campbell River and the surrounding area. Galleries and exhibits include First Nations and the impact of European exploration and colonization, pioneer life, logging, the salmon fishing industry, local sport fishing and the Tyee Club, restored ships and equipment, and a native plant garden. There is also a theatre with footage of events in Campbell River’s past.
- Maritime Heritage Centre ($3.50 (child 6-18), $5 (senior), $7 (adult))
  Facility that showcases the restored fishing boat, BCP45, a wooden seiner that plied its trade for roughly seventy years in the Campbell River area and was featured on the $5 Canadian bill in the 1970s and 80s. There are also a number of collections on exhibit, including model ships, outboard motors and ship wheels, and activity centre where you can try your hand at tying knots.
- Discovery Passage Aquarium ($6 (adult), $4 (student and senior))
  Small aquarium that showcases local marine species. There are also touch tanks if you want to get hands-on with things like starfish.

[Activities]
- Elk Falls Provincial Park (Day use is free)
  Situated just outside of Campbell River, this park has wonderful trails for hikers and bikers. The main attraction is the falls, which are surrounded by old growth trees and are 80&nbsp;ft high. There is a suspension bridge and viewing platform that provide a great view of the falls. The bridge and viewing area are about a 1 km walk from the day-use area parking lot and the last section involves a number of stairs. There is also a popular campground with over 100 spaces.
- Campbell River Whale Watching and Adventure Tours
- Aboriginal Journeys

[Shops]
- Wei Wai Kum House Of Treasures Ltd
  This gallery features Northwest Coast First Nations art. Located next to Moxie's Restaurant in the Discovery Harbour Shopping Centre.
- Ridgerider Mens Wear
  Also sells Western apparel and gifts.
- Still Water Books & Art

[Restaurants]
- Driftwood Restaurant
  Chinese Smorgasboard, Western dishes also offered. Local favorite.
- Best Wok
  Chinese restaurant.
- Cheddar & Co Specialty Foods Ltd
  A cheese shop that also sells gift baskets and specialty foods.
- Baan Thai Restaurant
  Baan Thai is located downtown on Shopper's Row. It serves Thai cuisine and seems to be a local favorite.
- White Tower Restaurant
  Steaks, pasta, pizza, Greek, Italian and Indian dishes.

[Bars]
- The Willow's Neighbourhood Pub
  Great home made soups and pub food. Friendly atmosphere. Great prices
- Royal Coachman Neighbourhood Pub
  Campbell River's only English style pub.
- Paramount Music Hall
  Paramount Music Hall (formerly The Voodoo Lounge) is Campbell River's only nightclub. It features Top 40 music and occasionally live bands. There are daily drink specials.  If you get hungry, there's a concession stand called Dat'saLottaPerogeys, right outside the bar selling perogies, hot dogs, and other munchies. Open Tuesday to Saturday and occasionally Sundays. Cover charge varies, but is usually $5.

[Hotels]
- Best Western Plus Austrian Chalet
  Ranked in the top twenty percent of all North American Best Western properties.
- Beaver Lodge Bed and Breakfast
  This home is on 5 acres at the entrance of the 1000 acre Beaver Lodge Forestry Park."
