title,prompt,response
Dahlonega,Please build a 7-day itinerary highlighting the best hotels and restaurants in Dahlonega for visitors from Melbourne.,"[Context]
[Attractions]
- Yahoola Creek Park
  Yahoola Creek Park is home to baseball, softball, and soccer fields. It also has tennis courts. Besides basic park fixtures there is a community garden and 2 miles of hiking/walking trails.
- Chestatee Wildlife Preserve & Zoo (Adult (age 12 and older) $10.00 Children (age 11 and under) $5.00)
- Humming Bird Art Gallery
  This 4,000 sq ft gallery is located on the top floor of Hall's Block right on the square of downtown Dahlonega.
- North Georgia College and State University
  The Military College of Georgia there are many things for a traveler to see. Price Memorial Hall is the gold topped landmark of the campus built on the foundations of the old National Mint.
- Dahlonega Gold Museum ($3.50-$5.00)
  The Dahlonega Gold Museum is located in the center of the historic square in the old courthouse of Dahlonega.

[Activities]
- Bear on the Square
  Bear on the Square is a country and folk music festival held each year in mid-April.
- Hemlock Festival ($5-$40)
  is a music festival held each year in early November. The festival is held to raise awareness and funds for defending the Hemlock's from attack by the woolly adelgid.
- Gold Rush Days
  festival is held the third weekend in October. Thousands of people fill the town to celebrate the discovery of gold in Dahlonega. Voted one of the Top 20 Events in the southeast by the Southeast Tourism Society. [http://www.dahlonegajaycees.com/ More info].

[Restaurants]
- The Smith House
  A traditional shared table, with rich southern food. Excellent quality and a unique experience but comes with a higher price tag.
- Gustavo's Pizzeria
  Literally a hole in the wall this pizzeria has the best quality pizza for really cheap. A slice of the kitchen sink(ultimate) is only $3.50 and it's huge. The garlic rolls are also amazing.

[Bars]
- Wolf Mountain Vineyards and Winery
  Outstanding Sunday brunch.
- Frogtown Cellars
  Winery has hilltop views of surrounding vineyards and mountains.
- Three Sisters Vineyards
  Dahlonega's first family farm winery. Property is behind Frogtown Cellars.

[Hotels]
- Lily Creek Lodge
- Cedar House Inn and Yurts
  Eco friendly bed and breakfast in the North Georgia mountains and wine country. Adults only. Full vegetarian breakfast each morning, vegan with advance notice."
Dahlonega,I need a 5-day itinerary with the best attractions for my journey from Caracas to Dahlonega.,"[Context]
[Attractions]
- Humming Bird Art Gallery
  This 4,000 sq ft gallery is located on the top floor of Hall's Block right on the square of downtown Dahlonega.
- Dahlonega Gold Museum ($3.50-$5.00)
  The Dahlonega Gold Museum is located in the center of the historic square in the old courthouse of Dahlonega.
- Grisson's Gold Mine
  At Grisson's Gold Mine there is one of the only press mines remaining and gold can be panned here.
- Yahoola Creek Park
  Yahoola Creek Park is home to baseball, softball, and soccer fields. It also has tennis courts. Besides basic park fixtures there is a community garden and 2 miles of hiking/walking trails.

[Activities]
- Hemlock Festival ($5-$40)
  is a music festival held each year in early November. The festival is held to raise awareness and funds for defending the Hemlock's from attack by the woolly adelgid.
- The Mountain Flower Art Festival
  The Mountain Flower Art Festival is scheduled for the 3rd week in May on Saturday & Sunday, from 10AM - 5PM.
- Bear on the Square
  Bear on the Square is a country and folk music festival held each year in mid-April.
- Gold Rush Days
  festival is held the third weekend in October. Thousands of people fill the town to celebrate the discovery of gold in Dahlonega. Voted one of the Top 20 Events in the southeast by the Southeast Tourism Society. [http://www.dahlonegajaycees.com/ More info].

[Restaurants]
- The Smith House
  A traditional shared table, with rich southern food. Excellent quality and a unique experience but comes with a higher price tag.
- Gustavo's Pizzeria
  Literally a hole in the wall this pizzeria has the best quality pizza for really cheap. A slice of the kitchen sink(ultimate) is only $3.50 and it's huge. The garlic rolls are also amazing.

[Bars]
- Wolf Mountain Vineyards and Winery
  Outstanding Sunday brunch.
- Three Sisters Vineyards
  Dahlonega's first family farm winery. Property is behind Frogtown Cellars.
- Frogtown Cellars
  Winery has hilltop views of surrounding vineyards and mountains.

[Hotels]
- Lily Creek Lodge
- Cedar House Inn and Yurts
  Eco friendly bed and breakfast in the North Georgia mountains and wine country. Adults only. Full vegetarian breakfast each morning, vegan with advance notice."
Dahlonega,Help me plan a 5-day itinerary for my trip from Sydney to Dahlonega.,"[Context]
[Attractions]
- Humming Bird Art Gallery
  This 4,000 sq ft gallery is located on the top floor of Hall's Block right on the square of downtown Dahlonega.
- Yahoola Creek Park
  Yahoola Creek Park is home to baseball, softball, and soccer fields. It also has tennis courts. Besides basic park fixtures there is a community garden and 2 miles of hiking/walking trails.
- North Georgia College and State University
  The Military College of Georgia there are many things for a traveler to see. Price Memorial Hall is the gold topped landmark of the campus built on the foundations of the old National Mint.
- Chestatee Wildlife Preserve & Zoo (Adult (age 12 and older) $10.00 Children (age 11 and under) $5.00)

[Activities]
- Gold Rush Days
  festival is held the third weekend in October. Thousands of people fill the town to celebrate the discovery of gold in Dahlonega. Voted one of the Top 20 Events in the southeast by the Southeast Tourism Society. [http://www.dahlonegajaycees.com/ More info].
- Bear on the Square
  Bear on the Square is a country and folk music festival held each year in mid-April.
- Hemlock Festival ($5-$40)
  is a music festival held each year in early November. The festival is held to raise awareness and funds for defending the Hemlock's from attack by the woolly adelgid.
- The Mountain Flower Art Festival
  The Mountain Flower Art Festival is scheduled for the 3rd week in May on Saturday & Sunday, from 10AM - 5PM.

[Restaurants]
- The Smith House
  A traditional shared table, with rich southern food. Excellent quality and a unique experience but comes with a higher price tag.
- Gustavo's Pizzeria
  Literally a hole in the wall this pizzeria has the best quality pizza for really cheap. A slice of the kitchen sink(ultimate) is only $3.50 and it's huge. The garlic rolls are also amazing.

[Bars]
- Three Sisters Vineyards
  Dahlonega's first family farm winery. Property is behind Frogtown Cellars.
- Wolf Mountain Vineyards and Winery
  Outstanding Sunday brunch.
- Frogtown Cellars
  Winery has hilltop views of surrounding vineyards and mountains.

[Hotels]
- Lily Creek Lodge
- Cedar House Inn and Yurts
  Eco friendly bed and breakfast in the North Georgia mountains and wine country. Adults only. Full vegetarian breakfast each morning, vegan with advance notice."
Dakhla Oasis,Please plan a 7-day itinerary for a trip from Stockholm to Dakhla Oasis with a luxury budget of $500 per day.,"[Context]
[Attractions]
- Ethnographic Museum
  The museum follows the ground plan of a traditional Islamic house with women's quarters and public men's rooms. It contains pots, rugs, dresses, baskets and jewelry used in Islamic times and pictures showing scenes of everyday life. For admission call the Tourist Information Office

[Restaurants]
- Abu Mohamed Restaurant
  expensive
- Arabi Restaurant
- Anwar Restaurant
- Ahmed Hamdi Restaurant

[Hotels]
- El Forsam
  9 rooms, hot and cold water, associated to Anwar Restaurant
- Mobariz Tourist Hotel
  rooms with hot and cold water, showers, TV, air conditionning. Cafeteria and dining room
- Kamis Company Camp
  2006 under construction, bungalows with over 100 beds in the sand dunes south of MUt
- Gardens Hotel
  hot and cold water, 15EGP single without bathroom, 20EGP with bathroom"
Dakhla Oasis,Create a 7-day travel itinerary from Delhi to Dakhla Oasis with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Ethnographic Museum
  The museum follows the ground plan of a traditional Islamic house with women's quarters and public men's rooms. It contains pots, rugs, dresses, baskets and jewelry used in Islamic times and pictures showing scenes of everyday life. For admission call the Tourist Information Office

[Restaurants]
- Ahmed Hamdi Restaurant
- Abu Mohamed Restaurant
  expensive
- Anwar Restaurant
- Arabi Restaurant

[Hotels]
- Gardens Hotel
  hot and cold water, 15EGP single without bathroom, 20EGP with bathroom
- Mobariz Tourist Hotel
  rooms with hot and cold water, showers, TV, air conditionning. Cafeteria and dining room
- Kamis Company Camp
  2006 under construction, bungalows with over 100 beds in the sand dunes south of MUt
- Mut Tourist Resthouse
  reservation through Tourist Information (in the same building)"
Dakhla Oasis,Create a 5-day travel itinerary from Copenhagen to Dakhla Oasis with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Ethnographic Museum
  The museum follows the ground plan of a traditional Islamic house with women's quarters and public men's rooms. It contains pots, rugs, dresses, baskets and jewelry used in Islamic times and pictures showing scenes of everyday life. For admission call the Tourist Information Office

[Restaurants]
- Abu Mohamed Restaurant
  expensive
- Ahmed Hamdi Restaurant
- Anwar Restaurant

[Hotels]
- Mut Tourist Resthouse
  reservation through Tourist Information (in the same building)
- Mut 3 Chalet
  former Hot Springs Resthouse, completely renovated, Roadside Resthouse with 4 bedrooms, 3 private baths and a living room, Pooslide Resthouse with 6 chalets with 2 beds and a bathroom. operated by Solymar Resorts and Hotels, 157, 26th July Street. Zamalek, Cairo, tel. 927982
- Nasser Camp and Hotel
  7 rooms, bath separate, sand dunes, hot and cold springs, English and Germoan spoken, offers safaris, contact through restaurants only"
Dallas/North Dallas,I need a 4-day travel itinerary from Delhi to Dallas/North Dallas with a budget of around $100 per day.,"[Context]
[Attractions]
- George W. Bush Presidential Library
  Former President Bush's library, containing various exhibits and artifacts from his presidency
- Meadows Museum of Art
  Houses one of the largest and most comprehensive collections of Spanish Art outside of Spain, including works by El Greco, Velázquez, Ribera, Murillo, Goya, Miró and Picasso, and a 40-by-90 foot moving sculpture, Wave, designed by Santiago Calatrava.
- Koreatown
  Dallas is home to the South's largest Korean-American community. Although their homes are spread out across North Dallas and the northern suburbs, businesses which cater to the Korean community are concentrated in the neighborhood around the intersection of Harry Hines Boulevard and Royal Lane. Look for loads of Korean restaurants, import stores, and karaoke bars.

[Activities]
- Tenison Park Golf Club
  Has two 18-hole courses, Tenison Glen and Tenison Highlands.
- Fourth of July Parade
  A decades-long tradition, the parade, which is sponsored by the Park Cities Rotary Club, winds through the streets of Highland Park and University Park. The parade begins on Euclid Avenue near Highland Park Town Hall at 9AM The parade travels up Preston Road and then heads east on University Boulevard to Goar Park, which is located just west of University Park City Hall. (Parade route map). The Park Cities Rotary Club is responsible for parade entries and vendor booth space at Goar Park
- June Fishing Derby
  Presented for children ages 6 to 12, this event takes place at the pond in Caruth Park. Prior to the event the Park Department stocks the pond with fish. A hit with kids, parents and grandparents, """"catch and release"""" procedures are followed. Children must bring their own bait and poles. Awards are presented for the biggest and smallest fish caught.

[Shops]
- The Nest
  Fabulous one of a kind furniture pieces.
- Rosedale Rare Books
  A find for those who are looking for something besides the latest best selling paperback. If you're in the market for a first edition or some other oddity, this is your place.
- North Park Mall
  After completing a significant renovation and expansion in 2006, Northpark is the largest and generally regarded as the nicest shopping center in Texas. Expect to spend some money if you go there as it is filled with high-end stores and chains, though stores such as Dillards, which cater to the more budget conscious, still abound. Northpark contains much of the Nasher family's modern art collection, and is well worth a visit for art and architecture lovers.

[Restaurants]
- Kuby's Deli & Sausage House
  A must for anyone who likes German food. The Reuben and the Schnitzel are dishes to try.
- Shinsei
  Up-and-coming restaurant and sushi bar run by Tracy Rathbun and Lynae Fearing, wives of Dallas Super Chefs Kent Rathbun and Dean Fearing, features a creative Asian fusion menu. Chef Casey Thompson was a Top Chef Season 3 finalist and fan favorite.
- Sonny Bryans
  Probably Dallas' most famous barbeque restaurant, and a beloved local institution that has served everyone from celebrities to Presidents. Although there are now several locations, the original, and many say the best, is at 2202 Inwood, between Maple and Harry Hines. Get there early, though, because they close when they run out of food, which pretty much always happens at lunchtime. If in the mood for authentic local barbeque, you can't go wrong at Sonny Bryans'.
- Tupinamba
- Besa's Pizza & Pasta
  Comfort food and comfortable prices. Some of the best Italian food in the metroplex.

[Bars]
- Cantina Laredo
  Cantina Laredo offers an array of Tex-Mex and authentic Mexican cuisine. Trendy Adobe-ispired architecture create a scenery appropriate for the many Spanish drinks served. The real highlight is the bar, which offers a host of imported tequilas and Mexican liquors. Great find for a quick, moderately priced cervesa and quesadilla.
- Station 4
  A very bustling gay dance club.
- White Rock Coffee
  Great coffee, pastries, and free wi-fi. White Rock Coffee is a locally owned coffeehouse that specializes in freshly roasted coffee. Besides the fact that they have the very best espresso in town, (it won the world barista championship in 2005) the brewed coffee is unbelievable.

[Hotels]
- Executive Inn
  Free continental breakfast.
- Westin Park Central
- Hilton Anatole
- Hilton Garden Inn Dallas Market Center
  Offering a free shuttle within a 5-mile radius."
Dallas/North Dallas,Create a 4-day travel itinerary from Manila to Dallas/North Dallas with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Texas High School Football
  North Dallas offers great entertainment on Friday nights seen in few places in the country. High School football holds a special status in Texas, and this area is no different. Enjoy 20,000 plus fan atmospheres and exciting games in the area, check local highschools for game times and locations near zipcodes 75206, 75209, 75220, 75225, 75229, 75230, 75231, 75240, 75243, 75244, 75248, 75251, 75252, 75254, 75287
- Meadows Museum of Art
  Houses one of the largest and most comprehensive collections of Spanish Art outside of Spain, including works by El Greco, Velázquez, Ribera, Murillo, Goya, Miró and Picasso, and a 40-by-90 foot moving sculpture, Wave, designed by Santiago Calatrava.
- George W. Bush Presidential Library
  Former President Bush's library, containing various exhibits and artifacts from his presidency

[Activities]
- June Fishing Derby
  Presented for children ages 6 to 12, this event takes place at the pond in Caruth Park. Prior to the event the Park Department stocks the pond with fish. A hit with kids, parents and grandparents, """"catch and release"""" procedures are followed. Children must bring their own bait and poles. Awards are presented for the biggest and smallest fish caught.
- Shakespeare Dallas (donations recommended)
  Inspired by the democratic spirit of the New York Shakespeare Festival, Robert """"Bob"""" Glenn started Shakespeare Dallas in 1971. Today, Shakespeare Dallas is a treasured North Texas cultural landmark and the only company in the area that provides accessible programs for audiences of all ages. Shakespeare Dallas has shows in various parks in the Dallas area (Shakespeare in the Park), as well as performances in local schools (Shakespeare on the Go), cultural centers and co-productions with local theatre groups (Shakespeare Unplugged).
- Fourth of July Parade
  A decades-long tradition, the parade, which is sponsored by the Park Cities Rotary Club, winds through the streets of Highland Park and University Park. The parade begins on Euclid Avenue near Highland Park Town Hall at 9AM The parade travels up Preston Road and then heads east on University Boulevard to Goar Park, which is located just west of University Park City Hall. (Parade route map). The Park Cities Rotary Club is responsible for parade entries and vendor booth space at Goar Park
- SMU Mustangs
  The Mustangs, representing Southern Methodist University as members of the American Athletic Conference, are the most prominent college sports program on the Dallas side of the Metroplex. SMU's main athletic facilities are on its campus in University Park. The most prominent venues are Gerald J. Ford Stadium (football) and Moody Coliseum (basketball).

[Shops]
- Good Records
  One of the best music shops in Texas, with a wide selection of hard-to-find items. Frequently hosts in-store appearances and performances of national acts.
- Valley View Mall
  Valley View offers the shopping experience to a cash strapped-buyer. If one can't afford the more expensive Galleria or Northpark Malls, then the blue collar Valley View may be the answer. Moderate-budget stores like Sears, JCPenny, and Zales represent the style of the Mall. It also includes numerous salons, chain restaurants, and varied retail outlets. Valley View also holds an AMC movie theater, which, compared to Northpark's AMC, will provide more moderately priced tickets.
- Mockingbird Station
  A mixed-use area featuring loft apartments with retail and restaurants at the ground level, Mockingbird Station also boasts one of Dallas's best arthouse/independent cinema theaters, the '''Angelika'''. There is some nice shopping, including Victoria's Secret, and West Elm.
- Steinway Hall - Dallas
  More than a piano store, view historic and one-of-a-kind Steinway pianos. With the largest collection of Steinway pianos you can see, hear and play the Steinway used during the 13th Van Cliburn International Piano Competition.
- North Park Mall
  After completing a significant renovation and expansion in 2006, Northpark is the largest and generally regarded as the nicest shopping center in Texas. Expect to spend some money if you go there as it is filled with high-end stores and chains, though stores such as Dillards, which cater to the more budget conscious, still abound. Northpark contains much of the Nasher family's modern art collection, and is well worth a visit for art and architecture lovers.

[Restaurants]
- Blue Goose Cantina
  This great local Mexican place has an earthy atmosphere and serves a great weekend brunch. For some indiscernible reason it is also popular with bikers.
- Amado's Mexican Cuisine
  Mexican restaurant serving excellent Tex Mex and other menu selections of Mexican dishes. Full bar, patio seating, catering services, happy hour 3PM-7PM Monday thru Friday with complimentary appetizers at the bar. Two banquet rooms for private parties and celebrations. Sunday brunch can be habit-forming.
- New York Subs
  This is one of the best kept secrets in University Park, known and almost universally loved by locals. College students from Southern Methodist University can be seen mingling with men in business suits.

[Bars]
- Vickery Park
- Sue Ellens
  Dallas' most popular lesbian establishment.
- Balcony Club
  On the second floor of the Lakewood Theater.  Jazz and cocktails.
- Dubliner
  A friendly Irish pub. Good jukebox.

[Hotels]
- InterContinental Dallas
- Westin Park Central
- Embassy Suites Dallas Park Central Area
- Wyndham Garden Hotel - Dallas Park Central"
Dallas/North Dallas,Can you create a 4-day travel itinerary from Lima to Dallas/North Dallas?,"[Context]
[Attractions]
- George W. Bush Presidential Library
  Former President Bush's library, containing various exhibits and artifacts from his presidency
- Dallas Arboretum and Botanical Gardens
  Located along the south banks of White Rock Lake.
- Meadows Museum of Art
  Houses one of the largest and most comprehensive collections of Spanish Art outside of Spain, including works by El Greco, Velázquez, Ribera, Murillo, Goya, Miró and Picasso, and a 40-by-90 foot moving sculpture, Wave, designed by Santiago Calatrava.

[Activities]
- Tenison Park Golf Club
  Has two 18-hole courses, Tenison Glen and Tenison Highlands.
- Fourth of July Parade
  A decades-long tradition, the parade, which is sponsored by the Park Cities Rotary Club, winds through the streets of Highland Park and University Park. The parade begins on Euclid Avenue near Highland Park Town Hall at 9AM The parade travels up Preston Road and then heads east on University Boulevard to Goar Park, which is located just west of University Park City Hall. (Parade route map). The Park Cities Rotary Club is responsible for parade entries and vendor booth space at Goar Park
- Luna Vista Golf Course
- Dallas Kosher Chili Cook-Off
  The Kosher Chili Cook-Off boasts hot chili and family fun. Hosted by the synagogue Tiferet Israel, this annual event is in its 18th year and draws 3-4 thousand people from the North Dallas area. This no profit event consists of numerous teams all competing for the best chili award. Admission is around five bucks and includes all the chili you can stomach.
- Granada Theater
  The Granada Theater is a great place to enjoy good music. Live music, gourmet food, full bar. Voted Best Live Music Venue 2007-2010 by Dallas Observer.

[Shops]
- Good Records
  One of the best music shops in Texas, with a wide selection of hard-to-find items. Frequently hosts in-store appearances and performances of national acts.
- Valley View Mall
  Valley View offers the shopping experience to a cash strapped-buyer. If one can't afford the more expensive Galleria or Northpark Malls, then the blue collar Valley View may be the answer. Moderate-budget stores like Sears, JCPenny, and Zales represent the style of the Mall. It also includes numerous salons, chain restaurants, and varied retail outlets. Valley View also holds an AMC movie theater, which, compared to Northpark's AMC, will provide more moderately priced tickets.
- Sam Moon
  Imported general merchandise, luggage, gifts, and home decorating items at low prices.
- The Nest
  Fabulous one of a kind furniture pieces.

[Restaurants]
- Best Thai
  Tucked away in the corner of the Preston Royal Shopping Center, Best Thai is a wonderful find for foodies looking for a so called 'hole in the wall'. Almost undetectable from the street, Best Thai offers authentic Thai cuisine at low-moderate prices. Upsides of the restaurant are friendly, very, very fast service, large portions, and quaint atmosphere. Rarely busy, the restaurant offers a chance for a private dinner with family or friends.
- Amado's Mexican Cuisine
  Mexican restaurant serving excellent Tex Mex and other menu selections of Mexican dishes. Full bar, patio seating, catering services, happy hour 3PM-7PM Monday thru Friday with complimentary appetizers at the bar. Two banquet rooms for private parties and celebrations. Sunday brunch can be habit-forming.
- Sushi House
  House specials include tempura and spicy crab sushi – a tangle of sweet crabmeat reddened by chili oil laid over rice and bound tightly by seaweed. As well as the asparagus sushi - two stalks of asparagus quick-fried in tempura batter and fastened to a rice mound by a seaweed strip. The sushi-sashimi combo provides an easy-to-handle sampling selected by the chef. Prompt service in a small, cozy space.
- Roti Grill ($10-15 per person)
  Excellent food. Fresh homemade paneer (indian cheese) served with different gravy.

[Bars]
- Station 4
  A very bustling gay dance club.
- Balcony Club
  On the second floor of the Lakewood Theater.  Jazz and cocktails.
- Monroe Lounge
- Sue Ellens
  Dallas' most popular lesbian establishment.
- Shade Night Club
  Very popular casual dressy environment. Actually a little more on the trendy side. Mostly an electro, dance oriented crowd. Fridays are more on the Latin side. Friendly staff and diverse crowd. Small but never disappoints.

[Hotels]
- Westin Park Central
- Dallas Marriott Suites Medical/Market Center
  All suite hotel featuring meeting space and full service restaurant. Complimentary hotel shuttle service within a 5 mile radius.
- Executive Inn
  Free continental breakfast.
- Hyatt Summerfield Suites Dallas Lincoln Park"
Dar es Salaam,Create a 4-day travel itinerary from Barcelona to Dar es Salaam with a moderate budget of $200-300 per day.,"[Context]
[Attractions]
- Zoological Gardens
- Makumbusho Village Museum
  All of the houses within the village were constructed in accordance with the types of houses built by various ethnic groups throughout Tanzania. Ngoma dance shows are held from 2-6PM on certain days.
- Azania Front Lutheran Church

[Activities]
- Graham
  Mikadi Beach Lodge is 1 km from the Kigamboni Ferry and an excellent place to stay or enjoy the beach. Entrance is TSH3000 but an overnight is recommended

[Shops]
- A Novel Idea
  A local chain that sells a wide selection of imported English language books: novels, childrens' books, reference, non-fiction. A pleasant place to spend a few hours.
- Afro Fashion
  T shirts, Batiks, Khanga, Masai Material,Kikoy, Tye & Dye Clothings,Arts & Crafts, Masai Beads, and other popular souvenirs.
- Game Hypermarket
  Game is owned by Wallmart usa.
- Nakumatt
  Nakumatt have two stores in Dar es Salaam. Nakumatt is the biggest supermarket group in East Africa.

[Restaurants]
- Royal Chef (($$))
  Run by the same people as Chef's Pride but with a Zanzibar ambiance.
- Summy's (($))
  Grilled marinated chicken, mishkaki, Indian food.
- Sammy'S Good Food
  Serves Indian food, Chinese, pizzas, burgers and a lot more. So eat, relax and have fun on the way to airport.
- Durban Hotel (($))
  two streets past Royal Chef on the right. Excellent selection of Tanzanian, Chinese, and Indian dishes at reasonable prices. Excellent fish fresh daily. At night, however, single men may expect to be approached by prostitutes.

[Bars]
- Q Bar
  Haille Selassie Road, Oysterbay area. A large bar and restaurant which can get crowded and noisy when major football games are shown on giant screens or on Friday night when there is live music. Daily drink specials. Notorious as a prostitute hangout in the evenings. Large crowd of locals and foreigners (usually men).
- O'Willies Irish Whiskey Tavern
  At the Peninsula Hotel, now closed.

[Hotels]
- Transit Motel Ukonga
  Located close to the Dar Es Salaam International Airport. Handy for guests with early departure flights. Small but clean houses with private showers, split ACs in each room. Rate from US$30.0 per room per night, B&B.
- Triniti
  Triniti is a home away from home located in the Peninsula. Only a few minutes from downtown, you feel a total different vibe. Mostly because of their magnificent omnipresent garden. Next to the Uganda Embassy. They have 12 unique rooms which vary from 75000TSH (single), 90000TSH (double) or 105000TSH (En Suite). All rooms include A/C, large and comfy bed, mosquito net, fridge, tv, free internet Wi-Fi all around the site and freshly renovated bathrooms.
- Slipway
  On the peninsula. Rooms for $90. In a small complex of shops and restaurants."
Dar es Salaam,Can you suggest a detailed 5-day travel itinerary from Brussels to Dar es Salaam?Can you create a 5-day itinerary with a total budget of $500 for traveling from Brussels to Dar es Salaam?,"[Context]
[Attractions]
- Zoological Gardens
- Azania Front Lutheran Church
- Makumbusho Village Museum
  All of the houses within the village were constructed in accordance with the types of houses built by various ethnic groups throughout Tanzania. Ngoma dance shows are held from 2-6PM on certain days.

[Activities]
- Graham
  Mikadi Beach Lodge is 1 km from the Kigamboni Ferry and an excellent place to stay or enjoy the beach. Entrance is TSH3000 but an overnight is recommended

[Shops]
- Nakumatt
  Nakumatt have two stores in Dar es Salaam. Nakumatt is the biggest supermarket group in East Africa.
- A Novel Idea
  A local chain that sells a wide selection of imported English language books: novels, childrens' books, reference, non-fiction. A pleasant place to spend a few hours.
- Game Hypermarket
  Game is owned by Wallmart usa.
- Afro Fashion
  T shirts, Batiks, Khanga, Masai Material,Kikoy, Tye & Dye Clothings,Arts & Crafts, Masai Beads, and other popular souvenirs.

[Restaurants]
- Sammy'S Good Food
  Serves Indian food, Chinese, pizzas, burgers and a lot more. So eat, relax and have fun on the way to airport.
- City Garden (($$))
  Fine outdoor ambiance, extensive menu, affordable prices, fast service, free bread, real butter, coconut sauces, death by chocolate.
- New Africa Hotel

[Bars]
- Q Bar
  Haille Selassie Road, Oysterbay area. A large bar and restaurant which can get crowded and noisy when major football games are shown on giant screens or on Friday night when there is live music. Daily drink specials. Notorious as a prostitute hangout in the evenings. Large crowd of locals and foreigners (usually men).
- O'Willies Irish Whiskey Tavern
  At the Peninsula Hotel, now closed.

[Hotels]
- South Beach Resort
  The South Beach Resort is situated in Kigamboni along the South Coast of Dar es Salaam, 8 km from the East Ferry Terminal. Amenities include a/c, a private balcony overlooking the Indian Ocean (every room), satellite tv, and in-room safes. Also swimming pool, 22 seater jacuzzi, pool tables, sheesha, sports and beach bars. Weekends offer great music and great atmosphere. Water Sports such as jet skiing and beach sports such as volleyball are also available. Weekdays & Offdays as low as $65. Double bed & breakfast is $100. SBR also offers camping facilities for $10/night and cabana rentals for $30 per couple per night.
- New Topland Hotel (from Tsh 30,000)
  double room with own bathroom
- Heritage Motel
  Located in Bridge street, just off Samora Avenue and near the Zanzibar ferry station. New hotel with very clean rooms starting from US$66. Includes breakfast at the Lebanese restaurant downstairs."
Dar es Salaam,Please plan a 4-day itinerary for a trip from Miami to Dar es Salaam with a luxury budget of $500 per day.,"[Context]
[Attractions]
- Askari Monument
- Zoological Gardens
- Azania Front Lutheran Church
- National Museum
  The national museum mainly shows photos and exhibitions on the development of human nature. A must go to see the skull of the Nutcracker Man (1.75 million years old) and the cast of the even older (3.6 million years) laetoli footprints.
- Makumbusho Village Museum
  All of the houses within the village were constructed in accordance with the types of houses built by various ethnic groups throughout Tanzania. Ngoma dance shows are held from 2-6PM on certain days.

[Activities]
- Graham
  Mikadi Beach Lodge is 1 km from the Kigamboni Ferry and an excellent place to stay or enjoy the beach. Entrance is TSH3000 but an overnight is recommended

[Shops]
- Afro Fashion
  T shirts, Batiks, Khanga, Masai Material,Kikoy, Tye & Dye Clothings,Arts & Crafts, Masai Beads, and other popular souvenirs.
- Game Hypermarket
  Game is owned by Wallmart usa.
- Nakumatt
  Nakumatt have two stores in Dar es Salaam. Nakumatt is the biggest supermarket group in East Africa.
- A Novel Idea
  A local chain that sells a wide selection of imported English language books: novels, childrens' books, reference, non-fiction. A pleasant place to spend a few hours.

[Restaurants]
- Durban Hotel (($))
  two streets past Royal Chef on the right. Excellent selection of Tanzanian, Chinese, and Indian dishes at reasonable prices. Excellent fish fresh daily. At night, however, single men may expect to be approached by prostitutes.
- Royal Chef (($$))
  Run by the same people as Chef's Pride but with a Zanzibar ambiance.
- Chef's Pride (($$))
  A very popular local eatery with Tanzanian food, plus pizza and Indian.

[Bars]
- O'Willies Irish Whiskey Tavern
  At the Peninsula Hotel, now closed.
- Q Bar
  Haille Selassie Road, Oysterbay area. A large bar and restaurant which can get crowded and noisy when major football games are shown on giant screens or on Friday night when there is live music. Daily drink specials. Notorious as a prostitute hangout in the evenings. Large crowd of locals and foreigners (usually men).

[Hotels]
- Nicos Lodge (from Tsh 24,000)
  double room with bathroom
- Transit Motel Ukonga
  Located close to the Dar Es Salaam International Airport. Handy for guests with early departure flights. Small but clean houses with private showers, split ACs in each room. Rate from US$30.0 per room per night, B&B.
- Econo Lodge
  Close to the Safari Inn, has very simple but clean single rooms with private bathroom for 20,000TSH per night.
- Passionist Fathers House
  Is in Mikocheni B near the CEFA hostel, [+255 22] 27 80 144, 35.000 TSH for a single, 50.000 TSH for a double inclusive breakfast. Rooms have mosquito nets, showers, air conditioning, wireless internet connection and very friendly staff. They also have a safe car park. Mikocheni B is to the north of Dar es Salaam."
